ID,Role,Region,Industry,Date,Salary_USD,Skills,Demand_Score,Supply_Score,Gap,Job_Postings
09379eb2-d2ce-4a46-b98d-249ed9eee06f,Product Manager,Midwest,Retail,2020-03-10,120832,"GCP, Kubernetes, Deep Learning",57,45,12,49
c53fb44b-1d8a-4738-aef7-1af4f027d3ad,Product Manager,South,Retail,2024-03-21,108649,"GCP, Deep Learning, AWS, Communication, Tableau, Azure",69,53,16,50
f2073098-c7f3-474d-89c1-e462d03e15bd,Product Manager,Midwest,Tech,2023-06-01,100298,"Kubernetes, Python, AWS, GCP, Leadership",76,43,33,12
b1c1eec8-0e0c-49fd-8818-76824d1c6c05,Data Engineer,West,Tech,2024-08-26,146161,"Node.js, Python, Azure, Communication, Spark, GCP",44,74,-30,32
a23166f9-c242-44e3-aad2-4afd68e73c3e,Machine Learning Engineer,West,Finance,2025-03-04,166051,"Machine Learning, Docker, Deep Learning, AWS, GCP",51,95,-44,26
99806be0-5a72-4a70-93d3-3e79854c496b,Data Analyst,West,Manufacturing,2022-09-11,97960,"GCP, Tableau, Spark",68,63,5,16
f0cdf97e-81c3-42bb-86f3-a2009c1d95b5,Product Manager,West,Tech,2025-07-07,171015,"AWS, Spark, Docker",76,39,37,39
3350bb4d-929a-44f9-81ec-ec0331776a96,Data Engineer,South,Tech,2021-05-12,140522,"Docker, Spark, Leadership, Communication",60,84,-24,47
5cec32b4-f22a-4f44-bac4-ca5b5a4fa5e4,Product Manager,Midwest,Manufacturing,2025-05-11,131636,"Tableau, Spark, Kubernetes, Communication, Azure, GCP",86,47,39,34
45b423d5-0791-4229-9bae-7564dd1586bb,Data Engineer,South,Retail,2022-01-31,119355,"Leadership, SQL, Kubernetes, AWS",63,37,26,16
225b3504-ded0-4f20-97d4-64f9158d0f91,Cloud Architect,West,Tech,2020-11-01,176880,"Azure, Tableau, Python, Kubernetes, Leadership",56,43,13,49
61f688ca-e0c1-461e-a54f-ebac9a5f7334,Data Scientist,West,Healthcare,2025-12-08,171282,"Spark, Kubernetes, Leadership, Node.js, Excel",46,92,-46,26
83da0048-8d4d-4dbc-a089-2ba5174714ee,Business Analyst,West,Finance,2025-03-14,84819,"Excel, Kubernetes, Communication",65,33,32,38
2c16036c-055e-4e03-94d6-2cb31f1c1409,Data Scientist,Northeast,Finance,2021-04-05,163410,"Node.js, Machine Learning, Communication, SQL, Azure",85,83,2,41
54af5879-4dea-4420-ae10-11bba864652f,Data Scientist,Midwest,Finance,2020-10-26,110661,"SQL, Deep Learning, Docker, Excel",77,47,30,41
5c680ac2-dc7b-4e45-9e1c-4e9887931aa1,Business Analyst,West,Manufacturing,2023-08-14,102425,"Spark, Azure, Docker, Machine Learning, React",50,38,12,10
43c72438-7951-4e02-b9ae-cf6897016022,HR Manager,West,Manufacturing,2025-09-19,119438,"Tableau, Node.js, Docker, Kubernetes, SQL",48,46,2,8
8c18a123-0724-40eb-bef3-82af3a00f402,Software Engineer,Northeast,Manufacturing,2022-01-09,121412,"AWS, GCP, React, Leadership, Excel",80,55,25,42
45443337-8f14-4958-aa35-d0f3613928f9,Data Analyst,South,Healthcare,2021-02-07,83315,"Tableau, Leadership, Machine Learning",47,34,13,32
d1ff3c94-275b-42da-8a07-d15d89d902d0,Software Engineer,Midwest,Tech,2025-10-08,96332,"Azure, React, Spark",79,40,39,35
32338506-b770-449a-951e-d510505e89b3,HR Manager,West,Manufacturing,2022-09-04,119529,"Communication, Excel, GCP, Machine Learning, SQL, Node.js",69,35,34,7
4652599c-89d6-48c7-bf06-3898bea18b3b,DevOps Engineer,Midwest,Finance,2024-03-19,115276,"Communication, Machine Learning, Deep Learning, Node.js, Docker",86,86,0,46
c745ca73-bf87-43f8-8513-026ce7231d3a,DevOps Engineer,West,Retail,2021-01-25,123039,"Machine Learning, React, Tableau",59,94,-35,22
ae88da48-6f0b-4b75-83aa-96186d4b13d6,HR Manager,Midwest,Healthcare,2021-04-22,91227,"Node.js, Kubernetes, Excel, Python, Tableau",51,88,-37,48
d14db64c-4198-47ab-a1d6-910c066708c5,HR Manager,West,Tech,2020-03-29,126638,"Kubernetes, AWS, Machine Learning, Azure, Communication, Spark",60,79,-19,47
4e94da1e-8b84-4883-888e-54e0f6e98c57,Machine Learning Engineer,West,Tech,2022-07-11,157809,"Python, Azure, Node.js, Machine Learning, Excel",60,31,29,50
7b93c51c-82ed-4526-ba33-b90a99fd6192,DevOps Engineer,Northeast,Tech,2020-05-31,130994,"AWS, Node.js, GCP, Excel, Kubernetes",95,89,6,48
5de6c869-17ad-41b2-8789-1d431b27e5e6,Product Manager,Midwest,Finance,2022-07-29,116297,"Spark, Docker, Machine Learning, Leadership, Communication",90,52,38,40
c15ae256-5004-4edc-9d20-ccb6c0dd1cf4,DevOps Engineer,West,Finance,2022-03-07,130106,"Kubernetes, SQL, GCP, Machine Learning",55,51,4,28
ba633160-06aa-495f-9e07-a1b9e3bcbd47,HR Manager,West,Manufacturing,2023-10-30,96780,"Azure, Deep Learning, Machine Learning",63,38,25,26
bb1c1d1e-ce4a-4ff3-99fd-45b823db4e62,Business Analyst,West,Retail,2021-09-05,107301,"Azure, Communication, GCP",78,70,8,40
d3bdca43-1ef8-4189-985c-065157b91a03,DevOps Engineer,West,Healthcare,2020-08-03,123160,"SQL, Spark, Python",50,55,-5,22
1c029e23-2935-462e-aa68-10b8cc7e9b0d,Data Scientist,Midwest,Manufacturing,2023-07-27,115064,"Communication, Machine Learning, GCP, Deep Learning, Spark",40,72,-32,49
f830b8fb-b4af-4bc3-acad-b037b5b2c11b,Data Scientist,Midwest,Tech,2020-01-28,135883,"Deep Learning, React, Python",50,56,-6,30
5190efe1-2f5e-4582-addd-3947b5797bae,DevOps Engineer,Northeast,Retail,2023-05-25,144755,"Docker, Leadership, AWS, Azure",43,30,13,44
97a86b85-8774-42e9-94ba-c6f4df046555,Data Scientist,West,Healthcare,2020-09-04,192945,"Leadership, React, Python, Spark, GCP, Azure",79,76,3,23
5916dc53-a6de-429a-b532-511a6c9f986c,Data Scientist,South,Healthcare,2022-11-14,120257,"Excel, Spark, AWS, Tableau, Leadership",81,41,40,20
e53b9e33-d463-469e-88c7-3e65b597744f,Data Analyst,South,Healthcare,2023-01-22,85215,"Spark, Python, GCP, AWS, Docker",69,60,9,47
8b57265b-04bb-4f5f-a8f9-5a3de0e22472,Machine Learning Engineer,Midwest,Manufacturing,2023-02-18,145550,"GCP, Node.js, Machine Learning, AWS",86,83,3,44
affb217f-beb8-4e46-a890-3ea18268415b,DevOps Engineer,South,Finance,2025-05-22,105572,"AWS, Leadership, Communication",72,91,-19,37
27a936f1-368b-4b8e-bd2d-c011833d1315,Machine Learning Engineer,Northeast,Retail,2024-06-29,141134,"Communication, GCP, AWS, Excel",65,43,22,28
fb5ec846-684d-43ce-9d45-457255ac7a9d,Product Manager,South,Retail,2025-11-24,106805,"Spark, Kubernetes, Excel, Communication",62,35,27,37
82d99cc6-9ae6-4468-827d-ad0b710995da,Product Manager,Midwest,Tech,2025-01-07,126320,"Deep Learning, Kubernetes, Azure, React",68,46,22,9
505452a9-9e05-4adc-9005-8822db43a776,Data Scientist,South,Manufacturing,2022-07-27,149457,"Communication, Node.js, Python",72,47,25,41
ee957239-3874-4a66-aec6-04bf472dca11,Software Engineer,Midwest,Finance,2025-06-07,96337,"Kubernetes, SQL, Leadership, Deep Learning",60,43,17,15
61a64833-ea96-4811-a6b1-c2af17891515,Data Scientist,Northeast,Tech,2021-03-21,147586,"Communication, Spark, SQL, AWS, Deep Learning",63,65,-2,5
ed479dde-30e1-49a4-ae38-33043913168f,Data Engineer,West,Tech,2025-12-01,170122,"Spark, GCP, Deep Learning",93,62,31,28
2ef71afd-49ab-472f-819c-25b224096336,Business Analyst,Midwest,Tech,2021-03-29,83632,"Docker, Kubernetes, AWS",79,81,-2,24
84f5c55f-fc6a-40a6-aef1-6b679d541cc9,DevOps Engineer,Midwest,Healthcare,2021-06-28,112433,"Excel, SQL, Machine Learning, Azure",73,34,39,44
e2c3d757-fe28-4abf-bda6-b37a8332cdac,Data Engineer,West,Manufacturing,2023-02-05,148746,"Kubernetes, Node.js, Deep Learning, Leadership, Azure, React",99,36,63,50
0000d277-7a16-459d-9846-87fb179e071e,Software Engineer,Midwest,Healthcare,2023-06-01,103997,"SQL, Docker, Python, Spark, Kubernetes, GCP",40,88,-48,20
aa17878e-fad3-4230-a7d6-baeed75633f0,Product Manager,West,Tech,2020-04-28,177122,"React, Leadership, Docker, Excel, Tableau",56,38,18,45
b2d95e6b-f1ab-40a4-a756-fc5ebf25a269,Machine Learning Engineer,West,Tech,2023-08-31,150400,"Kubernetes, SQL, Docker, GCP, Spark, Communication",95,46,49,48
94aee7ad-a368-47c2-9837-4feb0160e18b,Data Analyst,Northeast,Tech,2025-11-14,82898,"Communication, AWS, GCP, Excel, Azure, Docker",65,47,18,30
0dfd9d0e-22cb-4367-8942-fb1ad3a59e51,Data Analyst,Northeast,Healthcare,2023-08-11,80900,"Excel, Leadership, Tableau, Python",75,47,28,5
7ba62384-7ffe-4b0d-b769-6803e0e68961,Machine Learning Engineer,South,Tech,2023-10-01,169444,"Deep Learning, Leadership, Node.js, AWS",41,75,-34,50
37e8c880-0a7c-4061-b40b-fbeb21a86207,Machine Learning Engineer,South,Finance,2025-11-28,155863,"Spark, Node.js, Azure, GCP",41,39,2,33
78420370-efcf-4aca-bb92-f006434b70f9,HR Manager,South,Healthcare,2022-05-15,100858,"Leadership, Tableau, Kubernetes, Python",62,55,7,25
907d8bf9-ffc7-4aa9-a989-031a7ba59158,Product Manager,Midwest,Tech,2022-01-16,132074,"AWS, Azure, Node.js, Deep Learning",58,62,-4,40
f6ae6f14-66b0-4305-9cad-7485a478c5e2,Business Analyst,South,Retail,2021-06-17,84023,"Communication, Excel, Spark, Python, Node.js",87,88,-1,30
ae12f7e9-2c66-41c4-a81a-3b7a553bf424,Cloud Architect,Northeast,Tech,2021-09-18,147506,"Python, SQL, Tableau, Kubernetes",88,86,2,9
4857495d-80b1-418a-b83c-dd67fd298231,Data Scientist,Midwest,Tech,2021-05-27,116123,"Leadership, GCP, Communication",75,37,38,17
674ddfce-2119-4fb3-a69e-ac28ee11eb2a,Business Analyst,West,Finance,2022-11-07,99503,"Excel, Python, Azure",85,45,40,9
382a6292-6ca2-43bd-af29-02bceae25eb2,Software Engineer,West,Finance,2022-05-26,142950,"Machine Learning, SQL, Python, Excel, Deep Learning",68,68,0,12
ccf436fb-26ff-45d5-bc98-6a712cd5f337,Machine Learning Engineer,West,Retail,2022-11-27,191026,"Communication, Docker, Leadership, Node.js, Excel, Machine Learning",80,83,-3,25
5784d42f-179f-463e-bfd2-e728c66b74f3,Machine Learning Engineer,Midwest,Finance,2020-08-09,124558,"Excel, AWS, Azure, Tableau, Spark",73,60,13,28
9a30f5de-3dff-4abc-9916-9bc7643e66f1,Data Engineer,South,Tech,2025-05-29,136141,"Kubernetes, Deep Learning, AWS, Docker, Spark",58,44,14,28
4f3c56c0-8aaf-443b-9c7a-bd2c85e3bc80,Product Manager,South,Retail,2024-02-15,133653,"Kubernetes, GCP, SQL, Node.js, Azure",64,71,-7,50
71075687-84e0-447b-b9e1-0f37eac663ec,Data Scientist,West,Tech,2025-04-21,186218,"Spark, Leadership, AWS, Communication",55,91,-36,42
990e4eb7-d95d-410a-a2eb-55e791c862e3,Data Scientist,South,Retail,2022-03-23,139068,"Leadership, Deep Learning, Communication",52,92,-40,50
9656fdfc-9b11-4977-a237-d3d1da94bc1b,Cloud Architect,South,Tech,2022-06-14,141299,"Deep Learning, Docker, Tableau, Machine Learning, Node.js, Azure",58,38,20,13
406d23f8-1218-449c-ad6b-b8687c7d68ab,Product Manager,Midwest,Tech,2022-02-01,101795,"Leadership, Tableau, Communication, Azure, AWS",68,67,1,18
19649a27-0497-4e8a-966c-7a979c239069,Data Engineer,Northeast,Manufacturing,2024-07-10,161397,"Leadership, Azure, Node.js, Excel",45,72,-27,22
9f4d8c86-d157-43bf-90be-04e0b2670212,HR Manager,West,Manufacturing,2021-03-16,106828,"SQL, Python, Leadership, Docker, Excel",89,79,10,10
8ecbccd1-f0af-464f-be60-a4c80cd8ed8b,Machine Learning Engineer,South,Manufacturing,2023-05-08,137979,"Machine Learning, GCP, Leadership, Communication",48,84,-36,31
e0f748f5-6b11-49a4-a950-1013a41de907,HR Manager,South,Manufacturing,2025-08-19,103450,"Python, Docker, React, GCP, Machine Learning",87,33,54,39
799437fd-cf90-452b-90c1-53a3e44e1f82,Machine Learning Engineer,South,Healthcare,2022-05-22,151015,"Docker, Python, Leadership, Deep Learning, Azure, Kubernetes",54,95,-41,6
41332a27-f30c-49d9-8024-92186d9f545e,Software Engineer,West,Manufacturing,2021-08-11,148813,"GCP, Excel, Python",94,83,11,16
939f8f37-4ec8-4086-a1b5-5c1324d1adc5,Data Engineer,West,Tech,2020-11-11,168838,"React, AWS, Node.js, Kubernetes",57,87,-30,21
d252ac00-672a-420c-adbe-ae1fedfb920d,Software Engineer,Midwest,Tech,2025-09-23,133238,"Machine Learning, React, Leadership",72,64,8,23
333b7546-6f64-4a90-b32e-e16ffde1a25d,Data Engineer,South,Finance,2023-10-26,120634,"React, Tableau, Excel",74,36,38,40
caa21c83-6c2a-41e1-948b-5b0969e11695,Product Manager,West,Tech,2024-12-28,187633,"Node.js, SQL, AWS, Python",94,86,8,32
c5599d09-3627-480e-9f32-4a953d8dac83,Software Engineer,Midwest,Retail,2020-04-23,104149,"Spark, React, Python, Machine Learning",91,41,50,31
a094b35f-2a35-4ffe-85f2-e1510f6c256b,Software Engineer,Midwest,Tech,2020-04-11,102074,"Python, React, Excel, Leadership, Kubernetes, GCP",92,61,31,31
4a268737-6759-4e16-a66f-2af77907ef63,Data Scientist,Midwest,Healthcare,2025-03-03,133863,"Kubernetes, Python, Machine Learning, AWS, React",65,44,21,30
bcfda849-d990-4c83-8a7c-e3f6d844a836,Data Analyst,West,Finance,2021-03-20,104412,"Spark, AWS, Python",46,41,5,19
72d156e9-3e7f-45c3-93fc-0c48af7a592b,Software Engineer,Northeast,Tech,2024-12-04,158635,"AWS, Communication, Azure, Python",90,74,16,37
6ad7f432-f342-4a57-9f5a-8abc419007f2,Machine Learning Engineer,South,Manufacturing,2023-02-17,148574,"AWS, Spark, Docker",96,55,41,47
f7b5747a-d0af-4b9e-bbd1-8f05c788b87b,Machine Learning Engineer,West,Manufacturing,2023-04-13,154952,"Communication, React, AWS, Tableau",57,48,9,35
2a1ef5f1-5a8d-426f-8df6-ec3249729ecb,Data Scientist,West,Healthcare,2020-01-06,187696,"Leadership, React, Python, Azure",76,75,1,31
b1152a79-bf06-40d2-a708-0a23f5a91c9f,Data Analyst,Midwest,Healthcare,2024-09-19,72484,"Tableau, Kubernetes, Deep Learning, Leadership",49,93,-44,31
6bdebf06-1aeb-4b93-ad7f-b566abbcee4a,Product Manager,South,Manufacturing,2022-05-20,140705,"Leadership, AWS, Deep Learning, Tableau, SQL, Spark",95,41,54,47
68e4730a-05e2-4580-bd9c-b40b8d327fd0,HR Manager,South,Manufacturing,2024-02-20,77517,"Deep Learning, SQL, Docker",91,70,21,7
55438f86-efe9-4b1d-9c7b-2f78e2e203bb,Business Analyst,South,Tech,2021-03-23,82919,"Leadership, SQL, Tableau",43,91,-48,8
53dc51ef-8c64-48c7-a978-03b072268e78,Data Analyst,South,Manufacturing,2024-09-02,81828,"Machine Learning, Spark, Python, Tableau, Leadership, Kubernetes",63,62,1,13
68172965-088a-4815-9672-6fbcb2c3d02a,DevOps Engineer,West,Finance,2022-09-23,141386,"Machine Learning, Excel, Azure, Kubernetes, AWS",48,67,-19,33
50f84be1-298d-42b4-81e3-8ffc727de091,Software Engineer,South,Healthcare,2021-04-26,140824,"Node.js, Communication, Machine Learning, Python",60,68,-8,49
b1077533-0b98-4e22-b93c-f9edaeff6c49,Business Analyst,Northeast,Manufacturing,2021-07-01,104638,"Leadership, Docker, Kubernetes, GCP, Tableau, Azure",72,67,5,13
60dcfd93-df28-4c97-9d2b-153714241d41,Machine Learning Engineer,Northeast,Tech,2025-01-01,159600,"Deep Learning, GCP, Machine Learning, Python, Tableau, Azure",92,95,-3,8
70655177-368c-45f3-a1e7-da2a4867f228,Business Analyst,Northeast,Finance,2023-09-28,83015,"React, Tableau, Excel, Machine Learning, AWS, SQL",43,81,-38,25
88cc4b9e-a3df-46c3-867f-28ca45de14d3,Cloud Architect,Midwest,Finance,2020-02-18,164476,"AWS, Machine Learning, Node.js, Python",40,41,-1,16
90f58e0d-b2c5-48b9-ad40-aa1c89b31e8e,Data Analyst,West,Manufacturing,2022-07-02,94716,"AWS, Azure, Deep Learning, Excel",55,95,-40,17
f30fa50d-927f-4416-b71c-ede28fcc8670,Data Scientist,South,Tech,2020-09-24,149628,"React, Tableau, Node.js, Deep Learning, Machine Learning, Leadership",52,80,-28,18
b5d00961-4811-4f4c-8f83-a6f7f807dfa8,Machine Learning Engineer,West,Healthcare,2024-05-10,161877,"Python, SQL, Leadership, Excel",87,67,20,38
ab5936fc-22a8-4766-bee6-007d0fb4c3f7,Data Engineer,South,Manufacturing,2023-10-24,131717,"Deep Learning, Kubernetes, Spark, AWS",98,92,6,6
610f819c-5acb-495c-97d7-f273b3468634,Data Analyst,Midwest,Manufacturing,2025-09-13,77377,"Docker, Python, Leadership, Azure, React, Communication",98,53,45,28
a811a3ad-3654-462e-9299-5a7826d6d126,Machine Learning Engineer,Midwest,Finance,2021-03-14,156494,"Azure, Kubernetes, Python",58,92,-34,50
1d298263-b6f8-40a4-adab-764f03791ee3,Product Manager,Northeast,Tech,2024-01-30,153386,"AWS, Python, Leadership, GCP",69,84,-15,15
91fc2143-c8b1-4389-8802-edde1bbb0b1a,DevOps Engineer,South,Retail,2020-04-18,124754,"Machine Learning, Docker, Deep Learning",57,53,4,14
561a0421-882d-4d17-adfe-69e022c6b8cb,Cloud Architect,South,Healthcare,2022-07-06,171461,"Spark, Docker, SQL, Machine Learning, Excel, AWS",90,47,43,48
e894c119-b83c-4115-910c-7fdb340640df,Data Analyst,Northeast,Finance,2023-09-30,84506,"AWS, SQL, Leadership, GCP",92,57,35,47
53b94e32-f125-47d2-bfe2-f5cc4d9af14a,Product Manager,Midwest,Tech,2021-10-09,111523,"Excel, Node.js, Tableau, Machine Learning, SQL",82,79,3,18
41cf48c0-a29d-4c11-9dfb-d02446203b05,Data Analyst,West,Finance,2025-04-07,78250,"SQL, React, Kubernetes, GCP, Azure, Leadership",41,30,11,9
3ba08991-be7f-4cbf-8074-1ea8fd1f37d2,Data Engineer,Northeast,Healthcare,2025-02-09,148484,"Machine Learning, Kubernetes, Excel",76,91,-15,42
175a8f56-2e9f-4086-88b0-e0f672ef146a,Product Manager,Midwest,Manufacturing,2021-05-15,114560,"Deep Learning, AWS, Machine Learning, SQL, GCP",92,60,32,17
ae72558e-27bb-478b-ab60-6a429e624cb2,Machine Learning Engineer,Midwest,Retail,2025-09-23,151775,"Python, Spark, Tableau, Docker, Machine Learning, Leadership",49,60,-11,43
2f1d0f12-58f4-4434-80c3-2f29fbb4f78c,DevOps Engineer,Midwest,Tech,2022-12-22,114013,"Leadership, Communication, Spark, Docker",56,57,-1,9
c61987d1-5038-4162-891b-43b0ae154285,HR Manager,Northeast,Retail,2021-01-31,94299,"Tableau, Deep Learning, React, Excel, Azure",64,44,20,35
604f46c3-a1e9-47b3-afb0-982c4f93c71a,Data Analyst,West,Manufacturing,2025-10-21,97088,"Azure, Communication, GCP",51,51,0,45
ee620d92-ef7c-47ac-926e-d7a92b4854a6,HR Manager,Northeast,Tech,2020-08-23,98182,"Docker, Azure, Python, Kubernetes, Excel",66,38,28,26
813daa5b-c2ab-4b03-b0cd-093ea87dd6f8,DevOps Engineer,South,Manufacturing,2021-02-18,118374,"Machine Learning, React, Kubernetes, Leadership, Python, AWS",79,33,46,39
7a9100ff-afce-42bf-a378-c250d4d2cb74,Product Manager,Northeast,Finance,2020-06-16,123116,"SQL, Tableau, Python, Communication, Excel, GCP",77,73,4,43
badd2dad-dfa7-45f2-8483-6310a3ef432b,Business Analyst,West,Finance,2023-03-28,89597,"Spark, Node.js, Machine Learning, Deep Learning",70,91,-21,48
b5fe3fb2-ccff-485a-b61c-ff33ab02089e,HR Manager,South,Healthcare,2022-01-19,90786,"AWS, Communication, Kubernetes, Spark",67,69,-2,50
e15573f5-9f9c-4cbc-8eaf-a491c71acec5,Software Engineer,West,Healthcare,2021-08-11,126105,"Tableau, Node.js, AWS, SQL, GCP",80,60,20,37
f20ae674-2297-4d11-a477-2035201738e4,Data Engineer,South,Tech,2021-10-25,144839,"GCP, Communication, Deep Learning",90,57,33,43
c57c28b2-b307-4b41-82a2-13f41a50876d,Cloud Architect,South,Healthcare,2022-02-01,153760,"Machine Learning, Kubernetes, AWS, Node.js, Communication",75,35,40,5
d492710e-9911-41c8-a22d-302393835d82,Software Engineer,Northeast,Healthcare,2022-11-11,124582,"Leadership, GCP, Spark, React, Kubernetes",42,47,-5,38
0f4dc9c4-fb9d-40f2-8bb8-981117fee3ee,Data Scientist,West,Healthcare,2020-09-21,165577,"Deep Learning, React, Leadership",61,56,5,18
af12f398-6455-46a5-b165-ca3579a03dc3,HR Manager,Midwest,Tech,2024-05-26,79423,"Machine Learning, Python, Tableau, React, SQL",93,54,39,47
0317f6b3-173d-4517-afa8-6d4e1c979cda,Cloud Architect,Northeast,Retail,2023-11-03,140186,"Node.js, Communication, Excel, Tableau",44,88,-44,43
87f2ff64-264f-4074-9ac1-fd852903266e,Product Manager,West,Tech,2023-11-19,172867,"Kubernetes, Python, GCP, Deep Learning",67,52,15,15
1841ef2a-32ab-4a0f-b77e-756ce28735e5,Machine Learning Engineer,Northeast,Healthcare,2020-03-12,166660,"Python, Spark, Azure",53,93,-40,12
063d1cf1-acad-4b59-9956-a1352fece91c,Software Engineer,West,Tech,2020-05-12,128179,"Node.js, Python, React",81,87,-6,48
9b3249d3-d0e5-46c7-b673-63b5a792d703,Product Manager,West,Tech,2020-07-29,143444,"React, Leadership, Tableau, SQL, GCP",98,88,10,30
2aa64aec-bd43-436d-bc77-4bb3850a5fb3,Cloud Architect,Midwest,Healthcare,2022-06-03,137179,"Tableau, Node.js, Azure, SQL, AWS, Machine Learning",47,44,3,47
567f80ca-684c-4f86-bfe2-318e34ad38fb,Cloud Architect,Northeast,Healthcare,2023-03-04,141012,"Docker, Communication, Node.js, AWS",85,88,-3,40
02213da3-cf7e-40ee-a37c-6ca352ff2d41,HR Manager,South,Finance,2025-04-11,87007,"Spark, Communication, Leadership, Deep Learning",56,41,15,41
27293f0b-026d-4a4f-8ba2-cadb1e56faea,Cloud Architect,Midwest,Finance,2024-09-17,133858,"Kubernetes, Node.js, React, Excel, GCP",77,62,15,23
c63e6681-b097-41bd-a55f-74d8c66b403a,Product Manager,Midwest,Finance,2025-07-30,112268,"React, Kubernetes, Azure",97,73,24,46
3cadee18-391c-4fbc-9f8a-ab16135af987,Business Analyst,Northeast,Manufacturing,2023-07-16,90196,"React, SQL, Kubernetes",62,32,30,13
f66d5079-0334-4f83-a692-c29a4175abc7,Data Analyst,Midwest,Tech,2025-01-08,65786,"React, Excel, Kubernetes, Leadership, Azure, Tableau",56,73,-17,47
4a6ab905-3c7b-4d36-b89b-91610a7fbe2f,DevOps Engineer,South,Tech,2021-03-02,118761,"Excel, Node.js, SQL",48,86,-38,17
2629bd0f-cb4a-49df-83e3-5cbca5151383,Cloud Architect,Midwest,Healthcare,2025-07-01,142336,"Tableau, Leadership, AWS, Node.js",75,43,32,15
16218182-ad57-4941-a400-2ebb2b164c5d,HR Manager,Midwest,Healthcare,2022-03-11,97840,"Spark, Tableau, AWS",56,80,-24,44
3bf0cc12-598b-45d3-9d99-fccdb929ef2f,HR Manager,Northeast,Tech,2020-05-21,89303,"GCP, Docker, Spark, Machine Learning, Deep Learning",97,65,32,28
ceccb567-4f9a-4b81-9b53-8e159e5ca20b,Machine Learning Engineer,West,Retail,2021-07-13,195543,"Azure, Docker, Excel, Leadership",73,60,13,12
19f857bf-bcc2-4424-8a77-488ca6ec3103,Machine Learning Engineer,West,Finance,2024-06-18,172909,"Tableau, Deep Learning, SQL, Communication",62,87,-25,43
56b9c3e8-a7c4-4888-b00e-51d14c5c05cd,Product Manager,South,Tech,2023-10-11,118427,"AWS, Deep Learning, Azure, Excel, Docker",53,72,-19,46
